region,direction,layout,size,renovation,garden,year,floor,district,price,danjia
东城, 东 南 , 2室1厅 , 88.37, 精装,体育馆路13号 ,1950,6,崇文门,750,84871.0
东城, 南 北 , 3室1厅 , 75.4, 简装,新中西街 ,1990,7,朝阳门外,669,88727.0
东城, 东南 北 , 3室1厅 , 171.17, 精装,雍和家园一期 ,2001,16,和平里,1630,95227.0
东城, 东 西 , 2室1厅 , 74.62, 精装,和平里七区 ,1979,3,和平里,895,119942.0
东城, 南 北 , 4室2厅 , 195.82, 其他,天坛公馆 ,2003,6,崇文门,2690,137372.0
东城, 南 北 , 3室2厅 , 153.28, 精装,朝阳门内大街75号院 ,1990,6,朝阳门内,1490,97208.0
东城, 东北 , 2室1厅 , 115.64, 精装,万国城MOMA ,2002,26,东直门,1230,106365.0
东城, 东 西 , 2室1厅 , 55.25, 精装,金鱼池东区 ,1980,5,天坛,450,81448.0
东城, 西南 , 4室2厅 , 170.25, 精装,左安溪园 ,2007,16,左安门,1595,93686.0
东城, 西南 , 2室1厅 , 104.99, 精装,领行国际 ,2005,21,广渠门,820,78103.0
东城, 南 北 , 3室1厅 , 72.74, 简装,东花市北里中区 ,1994,6,东花市,725,99671.0
东城, 南 北 , 2室1厅 , 56.73, 简装,国祥胡同4号院 ,1988,5,安定门,645,113697.0
东城, 东 南 , 3室2厅 , 228, 简装,太华公寓 ,2000,18,崇文门,1300,57018.0
东城, 南 北 , 2室2厅 , 112.46, 其他,东花市北里中区 ,1994,6,东花市,1050,93367.0
东城, 南 北 , 4室2厅 , 228.33, 精装,本家润园一期 ,2006,13,东花市,2739,119958.0
东城, 南 北 , 2室1厅 , 76.42, 精装,大方家胡同 ,2003,16,朝阳门内,796,104162.0
东城, 南 北 , 3室2厅 , 138.13, 简装,东花市北里中区 ,1994,6,东花市,1100,79636.0
东城, 南 北 , 4室1厅 , 205.12, 精装,新世界家园 ,2001,7,崇文门,2700,131631.0
东城, 东南 , 3室2厅 , 182.66, 精装,国瑞城西区 ,2009,16,崇文门,1800,98544.0
东城, 南 北 , 4室2厅 , 228.22, 简装,新世界家园 ,2001,7,崇文门,2780,121813.0
东城, 东 南 西 北 , 3室2厅 , 202.06, 精装,东后河沿 ,1999,16,崇文门,1680,83144.0
东城, 南 北 , 5室3厅 , 229.68, 精装,华冠丽景 ,2003,8,东直门,3200,139325.0
东城, 南 北 , 3室2厅 , 157.91, 精装,国瑞城东区 ,2006,16,崇文门,1590,100691.0
东城, 南 北 , 3室1厅 , 87.51, 简装,安贞苑50号院 ,1996,6,安贞,900,102846.0
东城, 南 北 , 2室1厅 , 61.26, 其他,夕照寺中街 ,1991,7,广渠门,570,93047.0
东城, 南 北 , 3室1厅 , 106.11, 精装,和平里五区 ,2000,6,和平里,1180,111206.0
东城, 南 , 2室2厅 , 91.86, 精装,中海紫御公馆 ,2010,22,陶然亭,990,107773.0
东城, 南 北 , 3室1厅 , 94.9, 其他,交道口东大街 ,2002,11,交道口,1050,110643.0
东城, 南 北 , 1室1厅 , 58.18, 精装,东中街 ,1995,6,东直门,598,102785.0
东城, 南 北 , 2室1厅 , 64.89, 毛坯,东直门内大街 ,2003,12,东直门,778,119896.0
东城, 东南 , 1室1厅 , 52.76, 简装,青年湖东里 ,1988,18,安定门,520,98560.0
东城, 南 , 2室1厅 , 52.69, 其他,永定门东街东里 ,1976,6,天坛,447,84836.0
东城, 南 北 , 2室1厅 , 76.06, 精装,赵堂子胡同 ,2003,12,建国门内,850,111754.0
东城, 东 西 , 2室1厅 , 65.18, 其他,法华南里 ,1991,6,崇文门,595,91286.0
东城, 南 , 1室1厅 , 71.61, 精装,交道口东大街 ,2003,11,交道口,916,127916.0
东城, 西 , 2室1厅 , 79.38, 其他,景泰西里西区 ,2005,11,永定门,550,69287.0
东城, 东 北 , 2室1厅 , 55.65, 简装,东营房九条 ,1998,6,朝阳门外,490,88051.0
东城, 东 , 2室1厅 , 76.95, 简装,火桥北里 ,1992,9,左安门,568,73815.0
东城, 东 , 2室1厅 , 156.82, 其他,建国门北大街5号 ,2008,24,建国门内,818,52162.0
东城, 南 , 1室1厅 , 46.34, 精装,赵堂子胡同 ,1990,6,建国门内,485,104662.0
东城, 西南 , 2室1厅 , 64.8, 精装,东直门内大街 ,2003,16,东直门,780,120371.0
东城, 南 北 , 3室1厅 , 113.05, 其他,化工大院 ,1970,4,和平里,1200,106148.0
东城, 南 北 , 3室1厅 , 68.34, 简装,史家胡同 ,1980,5,金宝街,895,130963.0
东城, 西 , 1室1厅 , 53.24, 精装,本家润园三期 ,2005,18,东花市,540,101428.0
东城, 南 , 1室1厅 , 58.46, 其他,新景家园西区 ,2004,17,崇文门,618,105714.0
东城, 南 北 , 1室1厅 , 67.98, 精装,东花市北里中区 ,1994,6,东花市,680,100030.0
东城, 南 北 , 2室1厅 , 66.8, 精装,光明楼 ,1980,4,广渠门,560,83833.0
东城, 南 , 1室1厅 , 55.85, 精装,富贵园二区 ,2003,18,东花市,605,108326.0
东城, 南 , 2室1厅 , 55.82, 简装,崇文门东大街 ,1980,12,崇文门,565,101219.0
东城, 东 西 , 3室1厅 , 103.94, 简装,赵堂子胡同 ,2003,12,建国门内,1030,99096.0
东城, 西北 , 1室1厅 , 63.02, 精装,富贵园一区 ,2003,10,东花市,780,123771.0
东城, 南 北 , 3室1厅 , 90.4, 其他,竹杆胡同 ,2003,6,朝阳门内,1000,110620.0
东城, 南 北 , 3室1厅 , 159.9, 其他,东城逸墅 ,2009,7,工体,1570,98187.0
东城, 西 , 2室1厅 , 88.7, 精装,安化南里 ,2007,16,广渠门,765,86246.0
东城, 南 北 , 2室2厅 , 90.01, 精装,中海紫御公馆 ,2010,23,陶然亭,1080,119987.0
东城, 北 南 , 2室1厅 , 58.79, 其他,管村10号 ,1980,6,永定门,410,69740.0
东城, 西 , 1室1厅 , 48.07, 其他,新鲜胡同 ,1990,5,朝阳门内,588,122322.0
东城, 东 西 , 1室1厅 , 74.03, 精装,交道口东大街 ,2003,10,交道口,950,128327.0
东城, 西南 , 1室1厅 , 62.69, 精装,新景家园东区 ,2005,18,崇文门,725,115649.0
东城, 南 北 , 2室1厅 , 53.98, 精装,西堂子胡同 ,1988,6,灯市口,620,114858.0
东城, 西北 , 1室1厅 , 46.84, 精装,法华南里 ,1994,6,崇文门,435,92870.0
东城, 南 北 , 3室1厅 , 76.68, 简装,小羊宜宾胡同 ,1992,16,建国门内,860,112155.0
东城, 南 , 1室1厅 , 46.62, 精装,青年湖东里 ,1988,18,安定门,550,117976.0
东城, 西南 , 2室1厅 , 97.64, 简装,远洋德邑 ,2002,22,广渠门,850,87055.0
东城, 西南 , 2室1厅 , 88.96, 精装,望陶园小区 ,2001,18,永定门,645,72505.0
东城, 东 , 2室1厅 , 76.95, 精装,火桥北里 ,1992,9,左安门,608,79013.0
东城, 西南 , 3室1厅 , 147.53, 简装,左安溪园 ,2007,16,左安门,1460,98963.0
东城, 南 , 2室1厅 , 67.6, 简装,和平里六区 ,1993,18,和平里,680,100592.0
东城, 南 北 , 2室1厅 , 57.55, 简装,炮局头条 ,1991,6,东直门,620,107733.0
东城, 西 , 1室1厅 , 70.26, 精装,花市枣苑一期 ,2002,18,东花市,750,106747.0
东城, 南 北 , 3室1厅 , 68.86, 精装,交林 ,1980,5,和平里,760,110369.0
东城, 东 , 2室1厅 , 75.76, 简装,国瑞城中区 ,2006,16,崇文门,770,101637.0
东城, 南 北 , 2室1厅 , 82.64, 精装,桃杨路北里12号院 ,1999,6,永定门,630,76235.0
东城, 西南 , 2室1厅 , 50.09, 简装,东厂北巷3号院 ,1988,6,灯市口,620,123778.0
东城, 南 , 1室1厅 , 60.69, 精装,海运仓小区 ,2003,9,东直门,665,109574.0
东城, 西北 , 2室1厅 , 82.45, 简装,朝阳门南小街 ,2004,16,朝阳门内,885,107338.0
东城, 南 , 1室1厅 , 54.96, 简装,上龙西里 ,1993,18,安定门,560,101893.0
东城, 北 , 1室0厅 , 47.7, 精装,新奥洋房 ,2006,11,永定门,439,92034.0
东城, 南 , 2室1厅 , 63.59, 简装,天坛路 ,1991,5,天坛,515,80988.0
东城, 北 , 2室1厅 , 172.82, 精装,长安太和 ,2012,24,建国门内,1990,115149.0
东城, 东 西 , 2室2厅 , 90.38, 简装,东直门内北小街16号 ,2003,10,东直门,830,91835.0
东城, 南 北 , 3室2厅 , 251.13, 精装,国瑞城西区 ,2009,16,崇文门,2380,94772.0
东城, 南 北 , 3室1厅 , 85, 精装,朝阳门南小街 ,2004,16,朝阳门内,1150,135295.0
东城, 南 , 2室1厅 , 63.72, 精装,南水关 ,1989,14,广渠门,580,91024.0
东城, 南 北 , 2室1厅 , 65.82, 精装,安贞苑50号院 ,1996,6,安贞,600,91158.0
东城, 西南 , 3室2厅 , 160.56, 精装,恒基中心 ,1997,23,建国门外,1000,62283.0
东城, 南 北 , 2室1厅 , 53.32, 精装,朗家胡同24号院 ,1977,6,安定门,580,108778.0
东城, 东 南 北 , 3室1厅 , 100.86, 精装,东花市北里东区 ,1992,6,东花市,958,94984.0
东城, 东 南 西 , 5室1厅 , 76.75, 精装,绿景馨园 ,2004,6,广渠门,790,102932.0
东城, 东 西 北 , 5室1厅 , 225.92, 简装,上龙嘉园 ,1999,10,安定门,2078,91980.0
东城, 东 西北 , 3室1厅 , 110.8, 简装,朝阳门内大街75号院 ,1990,5,朝阳门内,1100,99278.0
东城, 东南 , 2室2厅 , 124.69, 精装,朝阳首府 ,2009,11,朝阳门内,1250,100249.0
东城, 南 北 , 2室1厅 , 61.55, 其他,长青园 ,1992,6,左安门,580,94233.0
东城, 南 北 , 2室1厅 , 71.88, 简装,竹杆胡同 ,2003,6,朝阳门内,790,109906.0
东城, 东北 , 1室2厅 , 61.66, 精装,中海紫御公馆 ,2010,22,陶然亭,635,102985.0
东城, 东南 , 3室1厅 , 81.21, 毛坯,胡家园小区 ,1992,20,东直门,780,96048.0
东城, 南 , 3室1厅 , 71.1, 其他,幸福南里 ,1965,3,广渠门,549,77216.0
东城, 西南 , 3室2厅 , 132.33, 精装,金世纪嘉园 ,2003,18,广渠门,1100,83126.0
东城, 南 北 , 3室1厅 , 72.41, 精装,大羊宜宾胡同35号院 ,1988,6,建国门内,769,106201.0
东城, 南 , 2室1厅 , 100.86, 其他,新怡家园 ,2006,13,崇文门,1490,147730.0
东城, 南 北 , 2室2厅 , 127.08, 精装,华冠丽景 ,2003,8,东直门,1650,129840.0
东城, 南 北 , 2室1厅 , 56.34, 简装,龙潭北里二条 ,1960,5,左安门,540,95847.0
东城, 东 南 , 4室1厅 , 157.51, 简装,东四块玉南街 ,1998,6,左安门,1110,70472.0
东城, 东 西 , 3室2厅 , 124.27, 简装,京城仁合 ,2004,16,广渠门,1070,86103.0
东城, 南 北 , 4室2厅 , 148.58, 简装,法华南里 ,1996,5,崇文门,1200,80765.0
东城, 西北 , 1室1厅 , 73.28, 简装,雅安国际公寓 ,2005,19,建国门内,630,85972.0
东城, 西 , 1室0厅 , 31.2, 简装,新景家园东区 ,2008,15,崇文门,430,137821.0
东城, 东南 , 2室1厅 , 71.45, 简装,东直门内大街 ,2003,16,东直门,835,116865.0
东城, 东 西 , 2室1厅 , 64.84, 其他,法华南里 ,1991,6,崇文门,563,86830.0
东城, 南 , 1室0厅 , 19.8, 简装,东四十条 ,1990,1,东四,325,164142.0
东城, 东南 , 1室1厅 , 40.51, 简装,新中西街 ,1990,7,朝阳门外,390,96273.0
东城, 东 , 1室1厅 , 38.27, 精装,青年湖东里 ,1980,5,安定门,430,112360.0
东城, 南 , 1室1厅 , 43.55, 精装,安定门东大街 ,1985,6,东直门,520,119403.0
东城, 北 , 1室1厅 , 61.27, 其他,新怡家园 ,2006,15,崇文门,837,136609.0
东城, 南 北 , 3室1厅 , 80.64, 简装,甘雨胡同 ,1958,4,灯市口,815,101067.0
东城, 南 , 1室1厅 , 73.26, 精装,海晟名苑北区 ,2007,22,工体,730,99646.0
东城, 南 北 , 2室1厅 , 60.3, 简装,东华门大街 ,1988,6,东单,755,125208.0
东城, 东 , 1室1厅 , 94.39, 精装,铂晶豪庭 ,2011,11,工体,950,100647.0
东城, 西 , 1室0厅 , 56.05, 简装,新世界中心 ,1995,16,崇文门,364,64943.0
东城, 东 西 , 2室1厅 , 49.98, 精装,东交民巷32号院 ,1979,13,前门,599,119848.0
东城, 南 , 2室1厅 , 60.76, 精装,青年湖北里 ,1999,18,安定门,629,103523.0
东城, 南 , 1室1厅 , 64.32, 精装,鼎盛园 ,2005,11,永定门,492,76493.0
东城, 东北 , 2室1厅 , 91.06, 精装,西革新里112号院 ,2001,19,永定门,600,65891.0
东城, 南 西 北 , 3室1厅 , 93.23, 其他,交道口东大街 ,2003,12,交道口,1000,107262.0
东城, 南 , 1室1厅 , 72.71, 精装,海晟名苑北区 ,2007,17,工体,760,104525.0
东城, 东 , 1室1厅 , 83.34, 简装,东方银座 ,2003,27,东直门,700,83994.0
东城, 南 , 1室1厅 , 51.27, 简装,小黄庄一区 ,1993,12,安贞,560,109226.0
东城, 西 , 1室0厅 , 64.79, 精装,太华公寓 ,2000,18,崇文门,530,81803.0
东城, 南 , 2室1厅 , 85.86, 简装,大方家胡同 ,2003,9,朝阳门内,975,113557.0
东城, 南 , 1室1厅 , 56.23, 精装,东环居苑 ,2004,22,广渠门,533,94790.0
东城, 西 , 2室1厅 , 63.75, 简装,本家润园三期 ,2005,18,东花市,590,92550.0
东城, 西 , 2室1厅 , 79.35, 简装,景泰西里西区 ,2005,11,永定门,545,68684.0
东城, 南 北 , 3室1厅 , 59.39, 简装,定安里 ,1980,6,永定门,430,72403.0
东城, 西 , 2室1厅 , 76.38, 简装,和平里东街9号院 ,2002,16,和平里,840,109977.0
东城, 东 , 2室1厅 , 85.07, 简装,西营房 ,2006,19,安定门,820,96392.0
东城, 北 , 1室1厅 , 60.51, 精装,金桥国际 ,2004,27,广渠门,512,84615.0
东城, 东 , 1室0厅 , 64.72, 精装,冠城名敦道 ,2009,23,广渠门,475,73394.0
东城, 西南 , 2室1厅 , 89.26, 精装,西营房 ,2006,19,安定门,950,106431.0
东城, 东南 , 1室1厅 , 38.45, 精装,胡家园小区 ,1992,20,东直门,398,103512.0
东城, 南 , 1室0厅 , 57.13, 简装,水上华城 ,2008,24,广渠门,620,108525.0
东城, 西 , 2室1厅 , 75.43, 精装,安定门东大街 ,1998,17,东直门,780,103408.0
东城, 南 北 , 2室1厅 , 47.55, 其他,复康南里 ,1999,5,天坛,450,94638.0
东城, 东 , 1室1厅 , 39.72, 其他,后永康胡同2号院4号院 ,1994,6,东直门,469,118077.0
东城, 西 , 1室1厅 , 48.72, 其他,东花市北里中区 ,1994,6,东花市,450,92365.0
东城, 南 北 , 2室1厅 , 58.31, 其他,和平里三区 ,1996,6,和平里,643,110273.0
东城, 东 南 , 2室1厅 , 70.43, 简装,香饵胡同 ,2002,6,交道口,900,127787.0
东城, 东 西 , 2室1厅 , 59.1, 简装,西革新里108号院 ,1995,7,永定门,410,69374.0
东城, 南 , 1室1厅 , 76.76, 其他,新裕家园 ,2004,17,崇文门,898,116989.0
东城, 南 北 , 3室2厅 , 242.43, 精装,万国城MOMA ,2006,26,东直门,2349,96894.0
东城, 南 西 北 , 3室1厅 , 79.13, 简装,礼士胡同甲66号院 ,1980,5,金宝街,941,118919.0
东城, 西南 北 , 4室2厅 , 305.37, 其他,金世纪嘉园 ,2003,21,广渠门,1500,49121.0
东城, 西北 , 2室1厅 , 149.27, 简装,雅安国际公寓 ,2005,19,建国门内,1099,73625.0
东城, 南 北 , 2室0厅 , 51.14, 简装,板厂南里 ,1970,5,广渠门,490,95816.0
东城, 南 北 , 4室3厅 , 263.12, 精装,法华南里 ,1996,6,崇文门,2180,82852.0
东城, 南 北 , 3室1厅 , 70.25, 简装,东公街64号院 ,1985,6,地安门,810,115303.0
东城, 南 北 , 2室1厅 , 42.05, 简装,南弓匠营胡同 ,2003,5,朝阳门内,620,147444.0
东城, 南 北 , 2室1厅 , 56.48, 精装,西革新里108号院 ,1985,6,永定门,389,68874.0
东城, 东 , 2室1厅 , 99.82, 精装,万国城MOMA ,2006,31,东直门,1020,102184.0
东城, 南 , 2室2厅 , 121.99, 精装,花市枣苑一期 ,2002,18,东花市,1280,104927.0
东城, 南 北 , 2室1厅 , 58.98, 精装,东花市大街2号院 ,1986,6,东花市,538,91218.0
东城, 南 北 , 2室2厅 , 91.44, 精装,中海紫御公馆 ,2010,22,陶然亭,1150,125766.0
东城, 南 西 北 , 2室1厅 , 119.04, 精装,天坛公馆 ,2003,6,崇文门,1500,126009.0
东城, 西南 , 2室1厅 , 60.83, 其他,安外东河沿 ,1994,20,安定门,710,116719.0
东城, 南 北 , 3室3厅 , 139.04, 简装,东花市北里中区 ,1994,6,东花市,1150,82711.0
东城, 南 北 , 2室1厅 , 92.34, 精装,新景家园西区 ,2004,17,崇文门,923,99957.0
东城, 东 西 , 2室1厅 , 66.85, 精装,春秀路 ,1998,6,工体,648,96934.0
东城, 南 , 1室1厅 , 42.97, 简装,西总布胡同55号院 ,1990,6,建国门内,490,114034.0
东城, 北 , 2室1厅 , 63.83, 精装,禾风仕家 ,2004,10,金宝街,750,117500.0
东城, 南 , 3室2厅 , 127.42, 其他,远洋德邑 ,2002,22,广渠门,980,76912.0
东城, 西 , 1室1厅 , 64.13, 简装,水上华城 ,2005,23,广渠门,685,106815.0
东城, 东 西 , 3室1厅 , 71.77, 简装,永定门东街西里 ,1974,6,天坛,540,75241.0
东城, 东 西 , 2室1厅 , 61.7, 简装,东四北大街 ,1992,12,东四,623,100973.0
东城, 东 西 , 2室1厅 , 52.61, 精装,台基厂头条14号院 ,1980,6,前门,598,113667.0
东城, 南 北 , 2室1厅 , 123.44, 其他,领行国际 ,2005,21,广渠门,976,79067.0
东城, 南 , 2室1厅 , 61.45, 精装,美术馆后街 ,1989,13,东四,737,119935.0
东城, 东北 , 1室2厅 , 84, 精装,中海紫御公馆 ,2010,23,陶然亭,880,104762.0
东城, 南 北 , 3室2厅 , 164.18, 其他,新世界家园 ,2004,12,崇文门,2150,130954.0
东城, 南 北 , 3室1厅 , 78.64, 其他,双玉中街43号院 ,1996,6,左安门,869,110504.0
东城, 东 西 , 3室1厅 , 79.4, 精装,察慈小区 ,1992,12,东直门,730,91940.0
东城, 南 , 1室0厅 , 24.26, 精装,兴隆都市馨园 ,2004,7,崇文门,430,177247.0
东城, 南 北 , 2室1厅 , 57.55, 简装,炮局头条 ,1991,6,东直门,595,103389.0
东城, 东南 , 1室1厅 , 71.08, 精装,海晟名苑北区 ,2007,22,工体,780,109736.0
东城, 南 , 2室1厅 , 100.86, 精装,新怡家园 ,2006,13,崇文门,1350,133849.0
东城, 东北 , 2室1厅 , 81.76, 简装,朝阳门南小街 ,2004,14,朝阳门内,980,119864.0
东城, 南 北 , 2室2厅 , 188.59, 简装,聚龙花园 ,1996,8,工体,1250,66282.0
东城, 东北 , 2室1厅 , 119.58, 简装,富莱茵花园 ,2001,21,永定门,900,75264.0
东城, 南 , 2室1厅 , 52.22, 精装,绿景馨园 ,2004,6,广渠门,530,101494.0
东城, 南 , 2室1厅 , 90.08, 精装,中海紫御公馆 ,2010,23,陶然亭,1000,111013.0
东城, 西 , 2室1厅 , 141.24, 精装,龙潭北里三条 ,2000,9,左安门,1265,89564.0
东城, 东南 , 2室1厅 , 58.46, 简装,革新南路2号院 ,1980,21,永定门,480,82108.0
东城, 西南 , 2室1厅 , 113.42, 精装,雍和家园一期 ,2001,16,和平里,1380,121672.0
东城, 南 北 , 2室1厅 , 68.42, 简装,南门仓胡同 ,2003,6,朝阳门内,850,124233.0
东城, 西南 , 1室0厅 , 55.04, 精装,花市枣苑二期 ,2004,19,东花市,570,103562.0
东城, 南 北 , 2室1厅 , 60.68, 简装,柏林寺西 ,1994,6,和平里,660,108768.0
东城, 北 , 1室1厅 , 66.1, 精装,国瑞城中区 ,2006,16,崇文门,610,92285.0
东城, 东 , 1室1厅 , 107.02, 精装,冠城名敦道 ,2009,23,广渠门,700,65409.0
东城, 西北 , 1室1厅 , 65.8, 简装,城市亮点 ,2003,12,永定门,550,83587.0
东城, 东 , 1室1厅 , 59.62, 简装,宝华家园 ,2000,24,永定门,450,75479.0
东城, 南 北 , 2室1厅 , 67.84, 精装,东直门南大街 ,1990,18,东直门,618,91097.0
东城, 西 , 2室1厅 , 93.08, 简装,西革新里112号院 ,2001,19,永定门,650,69833.0
东城, 南 北 , 2室1厅 , 57.74, 简装,民旺园 ,1985,5,和平里,620,107378.0
东城, 西 , 2室1厅 , 82.38, 简装,国瑞城中区 ,2006,16,崇文门,820,99539.0
东城, 东 , 2室1厅 , 93.1, 精装,新景家园西区 ,2001,12,崇文门,1050,112782.0
东城, 东南 , 2室1厅 , 95.27, 精装,和平里二区 ,2012,16,和平里,1108,116302.0
东城, 南 北 , 1室1厅 , 69.42, 精装,和平里东街9号院 ,2000,12,和平里,816,117546.0
东城, 东 , 2室1厅 , 105.74, 简装,领行国际 ,2005,21,广渠门,780,73766.0
东城, 北 , 1室1厅 , 48.94, 精装,本家润园三期 ,2005,18,东花市,485,99101.0
东城, 西 北 , 3室1厅 , 93.28, 简装,交道口东大街 ,2003,12,交道口,1100,117925.0
东城, 东 西 北 , 2室1厅 , 68.81, 精装,东中街 ,1988,14,东直门,700,101730.0
东城, 东 西 , 2室1厅 , 90.38, 精装,东直门内北小街16号 ,2003,10,东直门,830,91835.0
东城, 东 南 北 , 4室2厅 , 373.34, 精装,左安漪园 ,2004,17,左安门,3350,89731.0
东城, 东 南 西 , 3室1厅 , 79.88, 简装,革新南路2号院 ,1980,21,永定门,545,68228.0
东城, 东 西 , 2室1厅 , 59.16, 简装,南水关 ,1995,6,广渠门,530,89588.0
东城, 东 , 3室2厅 , 160.56, 其他,恒基中心 ,1997,23,建国门外,1020,63528.0
东城, 东 西 , 2室1厅 , 80.85, 简装,朝阳门北小街 ,2003,6,朝阳门内,880,108844.0
东城, 南 北 , 3室1厅 , 105.14, 精装,民旺园十九号院 ,2000,7,和平里,1100,104623.0
东城, 南 北 , 3室1厅 , 69.77, 简装,安外西河沿 ,1983,6,安定门,660,94597.0
东城, 东北 , 2室2厅 , 115.64, 简装,万国城MOMA ,2002,26,东直门,1390,120201.0
东城, 南 北 , 4室2厅 , 190.34, 简装,胜古中路1号院 ,1998,14,安贞,1300,68299.0
东城, 南 北 , 3室2厅 , 169.73, 其他,东花市北里西区 ,1996,6,东花市,1420,83663.0
